# P	count	tag	form	lemma	
1.0	2	VERB	производиться	производить	
1.0	1	NOUN	серьезностью	серьезность	
1.0	1	ADJ	веселой	веселый	
1.0	1	PROPN	карлсон	Карлсон	
1.0	2	NOUN	приведение	приведение	
1.0	1	ADJ	дикое	дикий	
1.0	1	ADJ	симпатичное	симпатичный	
1.0	2	NOUN	фрекен	фрекен	
0.67	3	PROPN	бок	Бок	
1.0	1	VERB	помнишь	помнить	
1.0	2	NOUN	книжки	книжка	
1.0	1	ADJ	достойного	достойный	
1.0	1	NOUN	кавалера	кавалер	
1.0	1	VERB	сделалась	делаться	
1.0	1	ADJ	милой	милый	
1.0	1	NOUN	дамой	дама	
1.0	2	ADJ	страшной	страшный	
1.0	1	NOUN	домомучительницей	домомучительница	
1.0	1	NOUN	университете	университет	
1.0	1	ADJ	теоретическая	теоретический	
1.0	2	NOUN	физика	физика	
1.0	1	VERB	занимаюсь	заниматься	
1.0	4	NOUN	теорией	теория	
1.0	1	VERB	интегрируемых	интегрировать	
1.0	1	ADJ	трехточечных	трехточечный	
1.0	1	ADJ	корреляционных	корреляционный	
1.0	3	NOUN	функций	функция	
1.0	4	ADV	максимально	максимально	
1.0	1	ADJ	суперсимметричных	суперсимметричный	
1.0	1	NOUN	теориях	теория	
1.0	1	NOUN	анзаца	анзац	
1.0	1	PROPN	бете	Бете	
1.0	1	NOUN	струн	струна	
1.0	4	NOUN	проверка	проверка	
1.0	2	NOUN	гипотезы	гипотеза	
1.0	1	NOUN	дуальности	дуальность	
1.0	1	ADJ	четырехмерной	четырехмерный	
1.0	5	NOUN	поля	поле	
1.0	1	NOUN	гравитацией	гравитация	
1.0	1	NOUN	размерностях	размерность	
1.0	1	ADJ	феноменологическими	феноменологический	
1.0	1	NOUN	моделями	модель	
1.0	3	ADJ	квантовой	квантовый	
1.0	1	NOUN	хромодинамики	хромодинамика	
1.0	2	ADJ	сильной	сильный	
0.3	5	PROPN	министерство	Министерство	
1.0	2	VERB	опубликовало	опубликовать	
1.0	2	VERB	допущенных	допустить	
1.0	2	NOUN	проведению	проведение	
1.0	5	ADJ	образовательного	образовательный	
1.0	16	NOUN	рамках	рамка	
1.0	1	NOUN	абитуриенты	абитуриент	
1.0	2	NUM	112	112	
1.0	1	ADJ	льготные	льготный	
1.0	10	NOUN	кредиты	кредит	
1.0	5	NOUN	учебу	учеба	
1.0	2	VERB	желающим	желать	
1.0	1	VERB	обойдутся	обойтись	
1.0	5	ADV	заметно	заметно	
1.0	5	NOUN	августе	август	
1.0	1	VERB	решило	решить	
1.0	5	VERB	провести	провести	
1.0	1	VERB	предоставляется	предоставлять	
1.0	1	ADJ	льготный	льготный	
1.0	1	ADJ	студенческого	студенческий	
1.0	1	VERB	рассчитанная	расчесть	
1.0	3	VERB	стартовала	стартовать	
1.0	2	NOUN	феврале	февраль	
1.0	3	ADJ	крупнейшие	крупный	
1.0	1	ADJ	региональные	региональный	
1.0	5	ADJ	основного	основной	
1.0	1	ADJ	дополнительного	дополнительный	
1.0	6	VERB	называемых	называть	
1.0	2	VERB	сопутствующих	сопутствовать	
1.0	1	VERB	потрачены	тратить	
1.0	2	ADJ	бытовые	бытовой	
1.0	1	NOUN	нужды	нужда	
1.0	1	ADJ	пятилетнее	пятилетний	
1.0	2	VERB	ограничен	ограничить	
1.0	1	VERB	сопутствующий	сопутствовать	
1.0	11	VERB	сможет	мочь	
1.0	2	VERB	превышать	превышать	
1.0	1	VERB	рассчитывался	рассчитываться	
1.0	6	VERB	исходя	исходить	
1.0	5	NOUN	цен	цена	
1.0	2	ADJ	столичных	столичный	
1.0	3	VERB	учитывает	учитывать	
1.0	2	ADJ	процентная	процентный	
0.94	7	NOUN	ставка	ставка	
1.0	12	ADJ	годовых	годовой	
1.0	4	NOUN	долга	долг	
1.0	4	NOUN	выплаты	выплата	
1.0	12	NOUN	срок	срок	
1.0	3	NOUN	вузе	вуз	
1.0	1	VERB	погашается	погашать	
1.0	1	VERB	взимать	взимать	
1.0	2	NOUN	заемщика	заемщик	
1.0	1	ADJ	дополнительные	дополнительный	
1.0	2	NOUN	платежи	платеж	
1.0	1	ADJ	досрочное	досрочный	
1.0	2	NOUN	погашение	погашение	
1.0	2	NOUN	задолженности	задолженность	
1.0	1	VERB	повлечет	влечь	
1.0	1	NOUN	штрафа	штраф	
1.0	2	NOUN	поручительство	поручительство	
1.0	2	NOUN	разработчиков	разработчик	
1.0	1	VERB	возьмут	брать	
1.0	1	NOUN	посредники	посредник	
1.0	1	VERB	заключающие	заключать	
1.0	1	NOUN	банками	банк	
1.0	3	ADJ	соответствующие	соответствующий	
1.0	1	VERB	оформлять	оформлять	
1.0	7	NOUN	мае	май	
1.0	2	VERB	опубликован	опубликовать	
1.0	1	VERB	аккредитованных	аккредитовать	
1.0	7	NOUN	участия	участие	
1.0	1	VERB	поручились	поручиться	
1.0	1	VERB	возникнут	возникнуть	
1.0	1	NOUN	невозвраты	невозврат	
1.0	3	ADJ	готово	готовый	
1.0	1	NUM	63,3	63,3	
1.0	1	VERB	предусмотрено	предусмотреть	
1.0	1	NUM	129,8	129,8	
1.0	1	NUM	198,7	198,7	
1.0	4	VERB	выдать	выдать	
1.0	1	NUM	22,5	22,5	
1.0	2	ADJ	льготных	льготный	
1.0	2	NOUN	банкиры	банкир	
1.0	1	VERB	сомневаются	сомневаться	
1.0	3	VERB	кредитовать	кредитовать	
1.0	1	VERB	объявленная	объявить	
1.0	2	NOUN	постановлении	постановление	
1.0	5	NOUN	заемщиков	заемщик	
1.0	1	ADJ	невыгодна	невыгодный	
1.0	8	NOUN	банков	банк	
1.0	2	ADJ	кредитных	кредитный	
1.0	1	NOUN	кросс-продуктов	кросс-продукт	
1.0	2	PROPN	уралсиб	Уралсиб	
1.0	2	PROPN	наиль	Наиль	
1.0	2	PROPN	карабаев	Карабаев	
1.0	3	NOUN	ликвидности	ликвидность	
1.0	2	ADJ	длинные	длинный	
1.0	3	ADJ	низкую	низкий	
1.0	2	ADJ	чистый	чистый	
1.0	1	NOUN	убыток	убыток	
1.0	2	NOUN	деньгам	деньги	
1.0	4	NOUN	представитель	представитель	
1.0	3	ADJ	крупного	крупный	
1.0	1	VERB	заявленных	заявить	
0.75	10	NOUN	союз	союз	
1.0	1	VERB	входит	входить	
1.0	5	NOUN	структуру	структура	
1.0	2	ADJ	базового	базовый	
1.0	2	NOUN	элемента	элемент	
1.0	1	DET	чья	чей	
1.0	2	VERB	легла	лечь	
1.0	3	ADJ	иное	иной	
1.0	1	NOUN	благотворительность	благотворительность	
1.0	2	PROPN	олега	Олег	
1.0	1	PROPN	дерипаски	Дерипаска	
1.0	4	VERB	кредитует	кредитовать	
1.0	1	ADJ	стопроцентную	стопроцентный	
1.0	4	NOUN	гарантию	гарантия	
1.0	7	PROPN	крэйн	Крэйн	
1.0	6	VERB	выступает	выступать	
1.0	1	NOUN	поручителем	поручитель	
1.0	1	VERB	размещенных	разместить	
0.75	4	NOUN	банке	банк	
1.0	2	NOUN	депозите	депозит	
1.0	2	VERB	сотрудничает	сотрудничать	
1.0	1	NOUN	вузом	вуз	
1.0	1	ADJ	ведущие	ведущий	
1.0	1	PROPN	мгимо	МГИМО	
1.0	1	PROPN	плехановская	Плехановская	
1.0	1	NOUN	академия	академия	
1.0	2	NOUN	др	др.	
1.0	2	VERB	выдает	выдавать	
1.0	7	NOUN	долларах	доллар	
1.0	3	NOUN	студент	студент	
1.0	1	VERB	освобождается	освобождать	
1.0	2	VERB	погашать	погашать	
1.0	3	ADJ	самому	сам	
1.0	1	VERB	растягиваются	растягиваться	
1.0	1	ADJ	ежемесячные	ежемесячный	
1.0	1	VERB	получаются	получаться	
1.0	1	ADJ	небольшими	небольшой	
1.0	1	VERB	погасить	гасить	
1.0	2	ADV	досрочно	досрочно	
1.0	1	VERB	выдала	выдать	
1.0	2	NUM	3,5	3,5	
0.35	16	ADV	причем	причем	
1.0	1	VERB	погасили	гасить	
1.0	2	NOUN	задолженность	задолженность	
1.0	1	NUM	131	131	
1.0	2	VERB	задерживает	задерживать	
1.0	1	VERB	обезопасить	обезопасить	
1.0	1	NOUN	рисков	риск	
1.0	1	NOUN	невозвратов	невозврат	
1.0	2	VERB	разработали	разработать	
1.0	1	ADJ	карьерного	карьерный	
1.0	1	NOUN	сопровождения	сопровождение	
1.0	1	ADJ	заинтересованным	заинтересованный	
1.0	6	NOUN	окончании	окончание	
1.0	1	ADJ	привлекательными	привлекательный	
1.0	2	NOUN	работодателя	работодатель	
1.0	1	NOUN	специалистами	специалист	
1.0	1	ADJ	адекватным	адекватный	
1.0	3	NOUN	представлением	представление	
1.0	1	ADJ	ценными	ценный	
1.0	1	ADJ	практическими	практический	
1.0	1	NOUN	навыками	навык	
1.0	1	VERB	полученными	получить	
1.0	1	NOUN	стажировках	стажировка	
1.0	14	NOUN	работе	работа	
1.0	1	NOUN	гендиректор	гендиректор	
1.0	1	PROPN	ооо	ООО	
1.0	3	PROPN	михаил	Михаил	
0.5	4	PROPN	матросов	Матросов	
1.0	1	NOUN	трудоустройством	трудоустройство	
1.0	1	ADJ	таковым	таковой	
1.0	7	NOUN	предложения	предложение	
1.0	2	VERB	уступают	уступать	
1.0	1	NOUN	привлекательности	привлекательность	
1.0	1	NOUN	продукту	продукт	
1.0	3	ADJ	льготным	льготный	
1.0	3	NOUN	кредитам	кредит	
1.0	2	NOUN	отсрочки	отсрочка	
1.0	1	NOUN	платежей	платеж	
1.0	1	VERB	называемым	называть	
1.0	2	NOUN	периодом	период	
1.0	3	PROPN	стройкредит	Стройкредит	
1.0	1	PROPN	сосьете	Сосьете	
1.0	1	PROPN	женераль	Женераль	
0.67	3	PROPN	восток	Восток	
1.0	6	PROPN	бсжв	БСЖВ	
0.8	5	NOUN	возрождение	возрождение	
1.0	3	PROPN	сбербанк	Сбербанк	
1.0	1	ADJ	чешско	чешский	
1.0	1	NOUN	заемщик	заемщик	
1.0	1	VERB	указанных	указать	
1.0	1	VERB	погашая	погашать	
1.0	4	NOUN	проценты	процент	
1.0	2	VERB	воспользоваться	пользоваться	
1.0	1	NOUN	заемщику	заемщик	
1.0	1	ADV	дополнительно	дополнительно	
1.0	2	VERB	заплатить	платить	
1.0	1	PROPN	уралпромбанке	Уралпромбанк	
1.0	1	ADJ	образовательному	образовательный	
1.0	1	NOUN	отсрочкой	отсрочка	
1.0	3	VERB	составит	составить	
1.0	8	NOUN	рублях	рубль	
1.0	4	VERB	меняется	меняться	
1.0	1	NOUN	выдачу	выдача	
1.0	2	VERB	удваивается	удваиваться	
1.0	1	NUM	1,9	1,9	
1.0	3	ADJ	международного	международный	
1.0	3	VERB	повышать	повышать	
0.5	10	NOUN	ставки	ставка	
1.0	1	ADJ	образовательные	образовательный	
1.0	2	VERB	рассчитаны	расчесть	
1.0	1	ADJ	дешевы	дешевый	
1.0	3	ADJ	балтийском	балтийский	
1.0	1	PROPN	меткомбанке	Меткомбанк	
1.0	1	NOUN	ак	ак	
1.0	1	PROPN	барс	Барс	
1.0	1	VERB	достигают	достигать	
1.0	1	ADJ	потребительского	потребительский	
1.0	1	ADJ	наличными	наличный	
1.0	1	ADJ	среднерыночная	среднерыночный	
1.0	1	VERB	пониженная	понизить	
1.0	1	ADJ	льготная	льготный	
1.0	5	NOUN	валюте	валюта	
1.0	1	NUM	11,5	11,5	
1.0	27	NUM	двух	два	
1.0	2	PROPN	меткомбанк	Меткомбанк	
1.0	1	PROPN	уралпромбанк	Уралпромбанк	
1.0	4	VERB	нашли	найти	
1.0	2	ADJ	оригинальный	оригинальный	
1.0	1	VERB	стимулировать	стимулировать	
1.0	1	VERB	пониженной	понизить	
1.0	2	NOUN	ставке	ставка	
1.0	1	ADJ	отличную	отличный	
1.0	2	NOUN	семестр	семестр	
1.0	1	VERB	оконченный	окончить	
1.0	1	NOUN	троек	тройка	
1.0	4	VERB	снижает	снижать	
1.0	1	VERB	пониженные	понизить	
1.0	1	VERB	подтверждающих	подтверждать	
1.0	1	NOUN	результатах	результат	
1.0	12	NOUN	сессии	сессия	
1.0	1	VERB	пересматриваются	пересматривать	
1.0	1	VERB	колеблются	колебаться	
1.0	1	NUM	шести	шесть	
1.0	2	ADJ	больший	больший	
1.0	2	VERB	открывают	открывать	
1.0	1	NOUN	студенту	студент	
1.0	1	ADJ	кредитную	кредитный	
1.0	2	NOUN	линию	линия	
1.0	1	VERB	перечисляются	перечислять	
1.0	1	NOUN	семестрам	семестр	
1.0	1	VERB	выдается	выдавать	
1.0	2	VERB	начисляются	начислять	
1.0	1	VERB	выданную	выдать	
1.0	1	NOUN	переплаты	переплата	
0.11	27	ADJ	меньше	малый	
1.0	1	NOUN	слову	слово	
1.0	3	ADJ	балтийский	балтийский	
1.0	2	NOUN	поручителей	поручитель	
1.0	1	NOUN	залога	залог	
1.0	5	VERB	обойтись	обойтись	
1.0	1	VERB	подтвердить	подтвердить	
1.0	5	NOUN	доходы	доход	
1.0	5	ADJ	желательно	желательный	
1.0	1	NOUN	справкой	справка	
1.0	1	PROPN	2-ндфл	2-НДФЛ	
1.0	1	ADV	вдобавок	вдобавок	
1.0	1	VERB	кредитуют	кредитовать	
1.0	2	ADJ	подводные	подводный	
1.0	1	ADJ	молод	молодой	
1.0	10	ADJ	данный	данный	
1.0	3	NOUN	продукт	продукт	
1.0	1	ADJ	низкодоходным	низкодоходный	
1.0	1	ADJ	рисковым	рисковой	
1.0	1	NOUN	потребкредитования	потребкредитование	
1.0	1	PROPN	наталья	Наталья	
1.0	1	PROPN	арефьева	Арефьева	
1.0	2	NOUN	заемщики	заемщик	
1.0	7	ADV	зачастую	зачастую	
1.0	1	NOUN	существовании	существование	
1.0	5	ADJ	подобных	подобный	
1.0	7	ADP	ввиду	ввиду	
1.0	2	NOUN	отсутствия	отсутствие	
1.0	1	NOUN	преимуществах	преимущество	
1.0	1	NOUN	старинке	старинка	
1.0	1	ADJ	традиционными	традиционный	
1.0	1	ADJ	кредитными	кредитный	
1.0	2	NOUN	продуктами	продукт	
1.0	2	NOUN	родственников	родственник	
1.0	4	VERB	отмечает	отмечать	
1.0	1	NOUN	уверенности	уверенность	
1.0	1	ADJ	престижное	престижный	
1.0	1	ADJ	высокооплачиваемое	высокооплачиваемый	
1.0	2	VERB	позволяющее	позволять	
1.0	1	ADJ	молодежных	молодежный	
1.0	1	PROPN	власюк	Власюк	
1.0	3	VERB	разработана	разработать	
1.0	3	NOUN	привлечения	привлечение	
1.0	2	NOUN	стажировку	стажировка	
1.0	1	NOUN	курсов	курс	
1.0	2	NUM	49	49	
1.0	2	VERB	прошедших	пройти	
1.0	1	NOUN	филиалах	филиал	
0.2	5	ADJ	приняты	принятый	
1.0	1	VERB	оценивается	оценивать	
1.0	1	NOUN	экспертами	эксперт	
1.0	6	NOUN	млрд	миллиард	
1.0	2	ADV	напрямую	напрямую	
1.0	7	VERB	связано	связать	
1.0	1	NOUN	предоставления	предоставление	
1.0	1	ADJ	выгодны	выгодный	
1.0	1	NOUN	кредиторов	кредитор	
1.0	1	ADJ	доступным	доступный	
1.0	1	ADJ	долгосрочным	долгосрочный	
1.0	2	NOUN	продуктом	продукт	
1.0	5	ADJ	необходима	необходимый	
1.0	1	NOUN	поддержка	поддержка	
1.0	1	NOUN	солнцем	солнце	
1.0	2	ADJ	новосибирских	новосибирский	
0.86	7	NOUN	ученых	ученый	
1.0	1	VERB	построила	строить	
1.0	4	NOUN	экодом	экодом	
1.0	6	NUM	xxi	xxi	
1.0	1	NOUN	печей	печь	
1.0	5	NOUN	батарей	батарея	
1.0	3	NOUN	отопления	отопление	
1.0	1	VERB	спроектирован	проектировать	
1.0	1	VERB	обогревает	обогревать	
1.0	1	NOUN	идеология	идеология	
1.0	2	ADJ	жизненного	жизненный	
1.0	5	NOUN	пространства	пространство	
1.0	1	VERB	родившаяся	рождаться	
1.0	1	NOUN	закате	закат	
1.0	2	ADJ	индустриальной	индустриальный	
1.0	1	VERB	достигла	достичь	
1.0	1	ADJ	логического	логический	
1.0	2	ADJ	нынешняя	нынешний	
1.0	2	NOUN	среда	среда	
1.0	2	NOUN	обитания	обитание	
1.0	1	VERB	ориентирована	ориентировать	
1.0	1	PROPN	homo	Хомо	
1.0	1	PROPN	sapiens	Сапиенс	
1.0	1	ADJ	автономна	автономный	
1.0	1	ADJ	комфортна	комфортный	
1.0	1	VERB	совершенной	совершить	
1.0	1	ADJ	инженерной	инженерный	
1.0	2	NOUN	инфраструктурой	инфраструктура	
1.0	3	ADJ	развитой	развитый	
1.0	3	NOUN	системой	система	
1.0	2	NOUN	коммуникаций	коммуникация	
1.0	1	NOUN	технокомфорт	технокомфорт	
1.0	1	ADJ	обратную	обратный	
1.0	1	NOUN	психологи	психолог	
1.0	2	VERB	отмечают	отмечать	
1.0	2	NOUN	мегаполисов	мегаполис	
1.0	1	ADJ	малоприятных	малоприятный	
1.0	1	NOUN	симптомов	симптом	
1.0	1	VERB	повышенное	повысить	
1.0	1	NOUN	тревожности	тревожность	
1.0	1	VERB	учащающиеся	учащаться	
1.0	3	NOUN	депрессии	депрессия	
1.0	1	NOUN	аллергии	аллергия	
1.0	1	NOUN	футурологи	футуролог	
1.0	1	ADJ	неизбежная	неизбежный	
1.0	3	NOUN	человечество	человечество	
1.0	1	VERB	оторвалось	отрыться	
1.0	2	ADJ	естественной	естественный	
1.0	1	ADJ	природной	природный	
1.0	3	NOUN	среды	среда	
1.0	1	ADJ	тревожном	тревожный	
1.0	2	VERB	зародилась	зародиться	
1.0	2	ADJ	экологического	экологический	
1.0	1	NOUN	образа	образ	
1.0	1	VERB	выразившаяся	выразиться	
1.0	2	NOUN	проектах	проект	
1.0	2	NOUN	экожилья	экожилье	
1.0	3	NOUN	концепция	концепция	
1.0	5	NOUN	экодома	экодом	
1.0	5	VERB	возникла	возникнуть	
1.0	3	ADJ	70-е	70-й	
1.0	3	VERB	став	стать	
1.0	1	ADJ	суперпопулярной	суперпопулярный	
1.0	1	ADJ	модной	модный	
1.0	2	NOUN	архитектуре	архитектура	
1.0	1	NOUN	дизайне	дизайн	
1.0	6	VERB	появилась	появиться	
1.0	2	NOUN	терминология	терминология	
1.0	1	X	sustainable	sustainable	
1.0	1	X	architecture	architecture	
1.0	1	X	ecohome	ecohome	
1.0	1	ADJ	биоклиматический	биоклиматический	
1.0	1	NOUN	дизайн	дизайн	
1.0	1	NOUN	экодомах	экодом	
1.0	1	VERB	задумались	задуматься	
1.0	1	ADJ	обеспеченная	обеспеченный	
1.0	1	VERB	мигрировать	мигрировать	
1.0	2	NOUN	пригороды	пригород	
1.0	1	NOUN	экологов	эколог	
1.0	1	ADJ	зажиточные	зажиточный	
1.0	1	NOUN	полигоном	полигон	
1.0	1	VERB	отрабатываться	отрабатывать	
1.0	3	ADJ	коммерческие	коммерческий	
1.0	1	NOUN	экодомами	экодом	
1.0	4	ADJ	большое	большой	
1.0	1	NOUN	факторы	фактор	
1.0	2	ADJ	экологической	экологический	
1.0	1	ADJ	коммерческой	коммерческий	
1.0	1	NOUN	целесообразности	целесообразность	
1.0	5	NOUN	рука	рука	
1.0	4	NOUN	этапы	этап	
1.0	1	NOUN	экопути	экопуть	
1.0	3	NOUN	проблемой	проблема	
1.0	7	NOUN	экодомов	экодом	
1.0	1	VERB	занимаются	заниматься	
1.0	1	NOUN	энтузиасты	энтузиаст	
1.0	2	ADJ	новосибирского	новосибирский	
1.0	2	PROPN	академгородка	Академгородок	
1.0	1	VERB	подготовившие	подготовить	
1.0	1	NOUN	экопоселения	экопоселение	
1.0	5	NOUN	этапов	этап	
1.0	1	VERB	рассчитана	расчесть	
1.0	6	NOUN	этап	этап	
1.0	1	ADJ	организационный	организационный	
1.0	3	VERB	включает	включать	
1.0	2	ADJ	экспериментальных	экспериментальный	
1.0	3	VERB	предназначены	предназначить	
1.0	1	NOUN	обкатки	обкатка	
1.0	2	ADJ	строительных	строительный	
1.0	1	NOUN	конструкций	конструкция	
1.0	12	NOUN	материалов	материал	
1.0	3	ADJ	инженерного	инженерный	
1.0	2	NOUN	поколения	поколение	
1.0	1	ADJ	пилотный	пилотный	
1.0	2	NOUN	образцов	образец	
1.0	1	ADJ	автономным	автономный	
1.0	1	NOUN	экопоселка	экопоселок	
1.0	1	ADJ	технологическом	технологический	
1.0	1	VERB	запущено	запустить	
1.0	6	NOUN	производство	производство	
0.5	2	VERB	комплектующих	комплектовать	
1.0	6	NOUN	элементов	элемент	
1.0	1	ADJ	активное	активный	
1.0	2	NOUN	передачу	передача	
1.0	2	NOUN	регионы	регион	
1.0	2	ADJ	четвертом	четвертый	
1.0	1	ADJ	строительном	строительный	
1.0	2	ADJ	заключительный	заключительный	
1.0	1	VERB	рассчитанный	расчесть	
1.0	1	NUM	2020	2020	
1.0	2	VERB	направлен	направить	
1.0	1	NOUN	внедрение	внедрение	
0.23	9	ADJ	тепло	теплый	
1.0	1	ADJ	теплее	теплый	
1.0	1	NOUN	корреспонденты	корреспондент	
1.0	1	NOUN	итогов	итог	
1.0	1	VERB	побывали	побывать	
1.0	1	NOUN	пригороде	пригород	
1.0	1	VERB	возвести	возвести	
1.0	1	ADJ	экологический	экологический	
1.0	1	NOUN	поселок	поселок	
1.0	1	VERB	продемонстрировали	демонстрировать	
1.0	1	VERB	построенных	строить	
0.67	3	ADV	снаружи	снаружи	
1.0	1	ADJ	небольшим	небольшой	
1.0	18	ADV	внутри	внутри	
1.0	2	NOUN	этажа	этаж	
1.0	3	ADJ	кв	квадратный	
1.0	12	NOUN	м	метр	
1.0	1	VERB	заглублен	заглубить	
1.0	3	NOUN	грунт	грунт	
1.0	1	NOUN	теплозащищенности	теплозащищенность	
1.0	8	NOUN	конструкции	конструкция	
1.0	1	VERB	попадаешь	попадать	
1.0	1	NOUN	мороза	мороз	
1.0	1	ADJ	внутреннее	внутренний	
1.0	4	NOUN	пространство	пространство	
1.0	1	VERB	спланировано	спланировать	
1.0	2	NOUN	гараж	гараж	
1.0	1	NOUN	кухня	кухня	
1.0	1	NOUN	ванная	ванная	
1.0	1	NOUN	сауной	сауна	
1.0	2	ADJ	просторная	просторный	
1.0	1	NOUN	гостиная	гостиная	
1.0	1	NOUN	камином	камин	
1.0	1	NOUN	камин	камин	
1.0	3	NOUN	слов	слово	
1.0	1	NOUN	хозяев	хозяин	
1.0	1	VERB	разжигают	разжигать	
1.0	4	ADV	редко	редко	
1.0	1	ADJ	жарко	жаркий	
1.0	1	NOUN	хозяева	хозяин	
1.0	1	VERB	отвели	отвести	
1.0	1	ADJ	гостевые	гостевой	
1.0	5	NOUN	комнаты	комната	
1.0	2	NOUN	мастерскую	мастерская	
1.0	1	ADJ	зимний	зимний	
1.0	1	VERB	складывающимся	складываться	
1.0	1	NOUN	балконом	балкон	
1.0	1	ADJ	энергоэффективное	энергоэффективный	
1.0	3	ADJ	независимыми	независимый	
1.0	2	NOUN	системами	система	
1.0	5	NOUN	жизнеобеспечения	жизнеобеспечение	
1.0	1	NOUN	регенерацией	регенерация	
1.0	1	NOUN	отходов	отходы	
1.0	3	ADJ	лучшую	лучший	
1.0	1	NOUN	теплоизоляцию	теплоизоляция	
1.0	1	ADJ	привычные	привычный	
1.0	1	NOUN	идеолог	идеолог	
1.0	2	NOUN	кандидат	кандидат	
1.0	1	ADJ	физико	физический	
1.0	2	ADJ	математических	математический	
1.0	2	PROPN	игорь	Игорь	
1.0	2	PROPN	огородников	Огородников	
1.0	1	NOUN	каркас	каркас	
0.77	9	NOUN	тепло	тепло	
1.0	1	ADJ	прочным	прочный	
1.0	1	ADJ	долговечным	долговечный	
1.0	2	VERB	снизили	снизить	
1.0	1	NOUN	теплопотери	теплопотеря	
1.0	4	NOUN	целей	цель	
1.0	2	NOUN	стенах	стена	
1.0	3	VERB	устанавливаются	устанавливать	
1.0	2	ADJ	внутренние	внутренний	
1.0	1	ADV	экологически	экологически	
1.0	2	ADJ	чистые	чистый	
1.0	1	NOUN	аккумуляторы	аккумулятор	
1.0	3	NOUN	тепла	тепло	
1.0	3	NOUN	панели	панель	
1.0	1	NOUN	соломы	солома	
1.0	1	NOUN	камыша	камыш	
1.0	1	ADJ	льняной	льняной	
1.0	1	NOUN	костры	костра	
1.0	1	NOUN	теплоизоляция	теплоизоляция	
1.0	1	VERB	потребовала	требовать	
1.0	13	NOUN	установки	установка	
1.0	1	ADJ	мощной	мощный	
1.0	1	ADJ	вентиляционной	вентиляционный	
1.0	1	VERB	вытесняла	вытеснять	
1.0	2	VERB	применить	применить	
1.0	4	NOUN	метод	метод	
1.0	5	NOUN	рекуперации	рекуперация	
1.0	2	ADJ	теплый	теплый	
1.0	1	VERB	выходящий	выходить	
1.0	9	NOUN	воздух	воздух	
1.0	1	NOUN	теплообменника	теплообменник	
1.0	2	VERB	нагревает	нагревать	
1.0	1	ADJ	холодный	холодный	
1.0	1	VERB	входящий	входить	
1.0	1	NOUN	обогрева	обогрев	
1.0	5	NOUN	площадью	площадь	
1.0	1	ADJ	холодное	холодный	
0.27	26	ADJ	достаточно	достаточный	
1.0	8	NUM	4,5	4,5	
1.0	2	NOUN	квт	киловатт	
1.0	9	NOUN	двигатель	двигатель	
1.0	2	ADJ	внутреннего	внутренний	
1.0	1	NOUN	сгорания	сгорание	
1.0	1	NOUN	электрогенератором	электрогенератор	
1.0	1	NOUN	мощностью	мощность	
1.0	2	NOUN	квт	квт	
1.0	2	ADJ	тепловой	тепловой	
1.0	3	ADJ	электрической	электрический	
1.0	4	NOUN	энергией	энергия	
1.0	1	VERB	утеплить	утеплить	
1.0	1	NOUN	теплоразводка	теплоразводка	
1.0	2	NOUN	контуру	контур	
1.0	1	ADJ	водяных	водяной	
1.0	3	ADJ	воздушного	воздушный	
1.0	9	NOUN	энергии	энергия	
1.0	5	NOUN	обслуживания	обслуживание	
1.0	4	NOUN	энергию	энергия	
0.8	5	NOUN	солнца	солнце	
1.0	5	NOUN	конструкция	конструкция	
1.0	1	ADJ	солнечного	солнечный	
1.0	2	NOUN	коллектора	коллектор	
0.75	4	ADJ	проста	простой	
1.0	1	NOUN	крыше	крыша	
1.0	3	VERB	устанавливается	устанавливать	
1.0	1	ADJ	теплоизолированная	теплоизолированный	
1.0	1	NOUN	емкость	емкость	
0.5	2	VERB	закрытая	закрыть	
1.0	2	NOUN	стеклом	стекло	
1.0	1	ADJ	прозрачным	прозрачный	
1.0	2	NOUN	материалом	материал	
1.0	1	VERB	накапливает	накапливать	
1.0	1	ADJ	солнечное	солнечный	
1.0	4	ADJ	солнечных	солнечный	
1.0	1	ADJ	аккумуляторных	аккумуляторный	
1.0	1	NOUN	преобразователя	преобразователь	
1.0	2	ADJ	постоянного	постоянный	
1.0	2	NOUN	тока	ток	
1.0	1	ADJ	переменный	переменный	
1.0	3	ADJ	солнечные	солнечный	
1.0	3	NOUN	батареи	батарея	
1.0	9	ADJ	способны	способный	
1.0	1	VERB	вырабатывать	вырабатывать	
1.0	1	ADJ	облачную	облачный	
1.0	2	NOUN	погоду	погода	
1.0	1	ADJ	горячую	горячий	
1.0	1	NOUN	экодоме	экодом	
1.0	1	NOUN	термосифонов	термосифон	
1.0	1	VERB	применили	применить	
1.0	1	NOUN	конвекции	конвекция	
1.0	2	VERB	нагретая	нагреть	
1.0	1	ADJ	солнечном	солнечный	
1.0	1	NOUN	коллекторе	коллектор	
1.0	3	ADJ	теплая	теплый	
1.0	8	NOUN	вода	вода	
1.0	4	ADJ	холодной	холодный	
1.0	2	NOUN	бак	бак	
1.0	1	NOUN	аккумулятор	аккумулятор	
1.0	2	VERB	располагается	располагаться	
1.0	1	ADJ	приблизительная	приблизительный	
1.0	2	ADJ	квадратного	квадратный	
1.0	4	NOUN	метра	метр	
1.0	2	NUM	восьми	восемь	
1.0	3	VERB	рекомендован	рекомендовать	
